play_id,game_id,yardline_100,down,ydstogo,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,epa,pass_attempt,touchdown,complete_pass,rusher,receiver,offense_formation,offense_personnel,route,defense_coverage_type,involved_player_position
1244,2021_03_NO_NE,65.0,3.0,8,9.0,short,right,9.0,0.0,,,1.915180393261835,1.0,0.0,1.0,,H.Henry,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,TE
1273,2021_03_NO_NE,56.0,1.0,10,0.0,deep,right,21.0,,,,-0.480134992,1.0,0.0,0.0,,J.Smith,I_FORM,"2 RB, 1 TE, 2 WR",CORNER,COVER_1,TE
1307,2021_03_NO_NE,56.0,2.0,10,0.0,short,right,5.0,,,,-0.812535934,1.0,0.0,0.0,,J.Meyers,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
1329,2021_03_NO_NE,56.0,3.0,10,6.0,short,right,6.0,0.0,,,-0.745513936,1.0,0.0,1.0,,H.Henry,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_0,TE
1380,2021_03_NO_NE,49.0,1.0,10,8.0,,,,,right,tackle,0.5242383603472263,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1422,2021_03_NO_NE,36.0,1.0,10,2.0,,,,,right,tackle,-0.430975127,0.0,0.0,0.0,A.Kamara,,I_FORM,"2 QB, 1 RB, 1 TE, 2 WR",,,RB
1443,2021_03_NO_NE,34.0,2.0,8,9.0,short,left,-2.0,11.0,,,1.092689288663678,1.0,0.0,1.0,,A.Kamara,SHOTGUN,"2 QB, 2 RB, 0 TE, 2 WR",SCREEN,COVER_2,RB
1472,2021_03_NO_NE,25.0,1.0,10,7.0,,,,,left,guard,0.4331490931799635,0.0,0.0,0.0,T.Jones,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1512,2021_03_NO_NE,27.0,3.0,12,9.0,,,,,middle,,0.030468944,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1559,2021_03_NO_NE,74.0,1.0,10,1.0,,,,,right,guard,-0.492262201,0.0,0.0,0.0,D.Harris,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
1580,2021_03_NO_NE,73.0,2.0,9,17.0,deep,left,17.0,0.0,,,1.4930004368070513,1.0,0.0,1.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,WR
1604,2021_03_NO_NE,56.0,1.0,10,0.0,deep,left,18.0,,,,-0.44619222,1.0,0.0,0.0,,J.Meyers,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
1626,2021_03_NO_NE,56.0,2.0,10,0.0,short,left,3.0,,,,-0.479083237,1.0,0.0,0.0,,J.Smith,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,COVER_3,TE
1648,2021_03_NO_NE,56.0,3.0,10,0.0,short,middle,11.0,,,,-5.715871773,1.0,0.0,0.0,,H.Henry,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_1,TE
1746,2021_03_NO_NE,9.0,1.0,9,5.0,,,,,right,guard,0.4883779997762758,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1820,2021_03_NO_NE,7.0,3.0,7,7.0,short,middle,7.0,0.0,,,3.363201857660897,1.0,1.0,1.0,,M.Callaway,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_0,WR
1887,2021_03_NO_NE,75.0,1.0,10,31.0,short,middle,8.0,23.0,,,1.576463947247248,1.0,0.0,1.0,,K.Bourne,EMPTY,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
1911,2021_03_NO_NE,44.0,1.0,10,13.0,short,left,8.0,5.0,,,0.7683368667494506,1.0,0.0,1.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
1978,2021_03_NO_NE,29.0,2.0,8,7.0,short,left,6.0,1.0,,,0.7342877900809981,1.0,0.0,1.0,,J.Meyers,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_0,WR
2164,2021_03_NO_NE,75.0,1.0,10,0.0,short,middle,9.0,,,,-8.474097768,1.0,1.0,0.0,,J.Smith,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,TE
2222,2021_03_NO_NE,75.0,1.0,10,1.0,,,,,right,tackle,-0.571488499,0.0,0.0,0.0,D.Harris,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,WR
2243,2021_03_NO_NE,74.0,2.0,9,3.0,short,right,3.0,0.0,,,-0.306363298,1.0,0.0,1.0,,H.Henry,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,COVER_2,TE
2276,2021_03_NO_NE,71.0,3.0,6,0.0,short,left,1.0,,,,-1.518020762,1.0,0.0,0.0,,J.Smith,SINGLEBACK,"1 RB, 1 TE, 3 WR",SCREEN,2_MAN,TE
2316,2021_03_NO_NE,70.0,1.0,10,7.0,,,,,right,tackle,0.4518876178190112,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"2 QB, 1 RB, 2 TE, 1 WR",,,RB
2337,2021_03_NO_NE,63.0,2.0,3,5.0,,,,,right,guard,0.3781110229901969,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2358,2021_03_NO_NE,58.0,1.0,10,-1.0,,,,,left,guard,-0.781409584,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",,,RB
2381,2021_03_NO_NE,59.0,2.0,11,0.0,deep,left,32.0,,,,-0.890716638,1.0,0.0,0.0,,K.Stills,SINGLEBACK,"1 RB, 2 TE, 2 WR",POST,COVER_3,WR
2414,2021_03_NO_NE,59.0,3.0,11,10.0,short,right,4.0,6.0,,,0.1043114436324685,1.0,0.0,1.0,,M.Callaway,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
2526,2021_03_NO_NE,90.0,1.0,20,10.0,short,middle,4.0,6.0,,,0.4742611236870289,1.0,0.0,1.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_6,WR
2550,2021_03_NO_NE,80.0,2.0,10,8.0,short,middle,8.0,0.0,,,0.5136994644999504,1.0,0.0,1.0,,K.Bourne,EMPTY,"1 RB, 1 TE, 3 WR",IN,COVER_1,WR
2574,2021_03_NO_NE,72.0,3.0,2,27.0,deep,left,21.0,6.0,,,2.433378465939313,1.0,0.0,1.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
2598,2021_03_NO_NE,45.0,1.0,10,2.0,,,,,left,end,-0.524536711,0.0,0.0,0.0,J.Taylor,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
2619,2021_03_NO_NE,43.0,2.0,8,7.0,short,right,7.0,0.0,,,0.5991904074326158,1.0,0.0,1.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
2647,2021_03_NO_NE,36.0,3.0,1,2.0,,,,,middle,,0.4953143339371308,0.0,0.0,0.0,M.Jones,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
2668,2021_03_NO_NE,34.0,1.0,10,0.0,deep,middle,32.0,,,,-0.502214812,1.0,0.0,0.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,COVER_0,WR
2690,2021_03_NO_NE,34.0,2.0,10,9.0,short,left,9.0,0.0,,,0.7012936845421791,1.0,0.0,1.0,,H.Henry,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_4,TE
2714,2021_03_NO_NE,25.0,3.0,1,2.0,,,,,middle,,0.6555558196268976,0.0,0.0,0.0,M.Jones,,I_FORM,"2 RB, 1 TE, 2 WR",,,WR
2735,2021_03_NO_NE,23.0,1.0,10,4.0,short,left,4.0,0.0,,,-0.22737973,1.0,0.0,1.0,,J.Taylor,EMPTY,"2 RB, 1 TE, 2 WR",HITCH,COVER_3,RB
2759,2021_03_NO_NE,19.0,2.0,6,4.0,short,right,4.0,0.0,,,0.1176858304534107,1.0,0.0,1.0,,J.Meyers,EMPTY,"2 RB, 1 TE, 2 WR",CROSS,COVER_3,WR
2783,2021_03_NO_NE,15.0,3.0,2,4.0,short,right,1.0,3.0,,,0.639929126,1.0,0.0,1.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_1,WR
2849,2021_03_NO_NE,12.0,3.0,11,4.0,short,left,-4.0,8.0,,,-0.783615955,1.0,0.0,1.0,,J.Smith,PISTOL,"0 RB, 2 TE, 3 WR",FLAT,COVER_2,TE
2936,2021_03_NO_NE,59.0,2.0,9,-2.0,,,,,middle,,-1.136388633,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2957,2021_03_NO_NE,61.0,3.0,11,0.0,short,middle,3.0,,,,-1.163930959,1.0,0.0,0.0,,A.Kamara,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_1,RB
3023,2021_03_NO_NE,77.0,1.0,10,0.0,short,right,12.0,,,,-0.56237602,1.0,0.0,0.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
3045,2021_03_NO_NE,77.0,2.0,10,11.0,short,left,10.0,1.0,,,1.3831304349005222,1.0,0.0,1.0,,K.Bourne,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
3069,2021_03_NO_NE,66.0,1.0,10,5.0,short,left,5.0,0.0,,,0.0571073309984058,1.0,0.0,1.0,,J.Meyers,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_2,WR
3150,2021_03_NO_NE,80.0,1.0,10,1.0,,,,,right,guard,-0.546843454,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"2 QB, 1 RB, 2 TE, 1 WR",,,RB
3171,2021_03_NO_NE,79.0,2.0,9,-3.0,,,,,left,end,-1.155363973,0.0,0.0,0.0,A.Kamara,,I_FORM,"2 QB, 1 RB, 1 TE, 2 WR",,,RB
3241,2021_03_NO_NE,44.0,1.0,10,0.0,deep,left,43.0,,,,-0.48302896,1.0,0.0,0.0,,K.Bourne,EMPTY,"1 RB, 1 TE, 3 WR",GO,COVER_4,WR
3317,2021_03_NO_NE,22.0,1.0,10,22.0,deep,right,17.0,5.0,,,2.485042016254738,1.0,1.0,1.0,,K.Bourne,SINGLEBACK,"1 RB, 1 TE, 3 WR",GO,COVER_1,WR
3373,2021_03_NO_NE,75.0,1.0,10,0.0,short,left,14.0,,,,-0.533063815,1.0,0.0,0.0,,M.Callaway,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",CROSS,COVER_1,WR
3395,2021_03_NO_NE,75.0,2.0,10,3.0,,,,,right,guard,-0.739862983,0.0,0.0,0.0,T.Hill,,SHOTGUN,"2 RB, 2 TE, 1 WR",,,WR
3435,2021_03_NO_NE,72.0,3.0,7,12.0,short,right,12.0,0.0,,,1.871157692046836,1.0,0.0,1.0,,D.Harris,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
3464,2021_03_NO_NE,60.0,1.0,10,11.0,,,,,right,guard,0.7697100101504475,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3485,2021_03_NO_NE,49.0,1.0,10,3.0,,,,,right,tackle,-0.206479007,0.0,0.0,0.0,A.Kamara,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
3506,2021_03_NO_NE,46.0,2.0,7,7.0,short,left,5.0,2.0,,,0.9484202574240044,1.0,0.0,1.0,,D.Harris,SHOTGUN,"1 RB, 0 TE, 4 WR",OUT,COVER_3,WR
3535,2021_03_NO_NE,39.0,1.0,10,14.0,,,,,right,guard,0.8075374647160061,0.0,0.0,0.0,T.Hill,,SHOTGUN,"2 QB, 6 OL, 1 RB, 2 TE, 0 WR",,,WR
3560,2021_03_NO_NE,25.0,1.0,10,6.0,,,,,left,tackle,0.2472754059708677,0.0,0.0,0.0,A.Kamara,,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",,,RB
3583,2021_03_NO_NE,19.0,2.0,4,3.0,,,,,left,guard,0.017073327,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3625,2021_03_NO_NE,14.0,1.0,10,5.0,,,,,left,guard,0.1233234301325865,0.0,0.0,0.0,A.Kamara,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3714,2021_03_NO_NE,4.0,1.0,4,4.0,,,,,right,guard,1.1923206487554123,0.0,1.0,0.0,T.Hill,,SHOTGUN,"2 QB, 6 OL, 1 RB, 2 TE, 0 WR",,,WR
3769,2021_03_NO_NE,75.0,1.0,10,9.0,short,left,2.0,7.0,,,0.4294696996221319,1.0,0.0,1.0,,H.Henry,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,TE
3793,2021_03_NO_NE,66.0,2.0,1,0.0,deep,middle,49.0,,,,-0.341312975,1.0,0.0,0.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_3,WR
3815,2021_03_NO_NE,66.0,3.0,1,10.0,short,middle,6.0,4.0,,,0.6873104468686506,1.0,0.0,1.0,,K.Bourne,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
3856,2021_03_NO_NE,56.0,1.0,10,0.0,deep,right,39.0,,,,-0.364414315,1.0,0.0,0.0,,K.Bourne,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_3,WR
3936,2021_03_NO_NE,47.0,4.0,1,3.0,,,,,left,guard,1.4177068187273107,0.0,0.0,0.0,M.Jones,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
3974,2021_03_NO_NE,44.0,1.0,10,0.0,deep,left,35.0,,,,-0.367310498,1.0,0.0,0.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
3996,2021_03_NO_NE,44.0,2.0,10,-5.0,short,left,-5.0,0.0,,,-0.794220484,1.0,0.0,1.0,,D.Harris,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
4020,2021_03_NO_NE,49.0,3.0,15,10.0,short,middle,10.0,0.0,,,-0.293272264,1.0,0.0,1.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_3,WR
4090,2021_03_NO_NE,25.0,1.0,10,0.0,deep,left,25.0,,,,-0.284540067,1.0,0.0,0.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_3,WR
4140,2021_03_NO_NE,25.0,3.0,10,0.0,deep,right,22.0,,,,-0.370379464,1.0,0.0,0.0,,J.Meyers,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_2,WR
4162,2021_03_NO_NE,25.0,4.0,10,0.0,deep,left,23.0,,,,-2.101738074,1.0,0.0,0.0,,N.Agholor,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_3,WR
54,2021_03_NYJ_DEN,75.0,1.0,10,6.0,short,left,4.0,2.0,,,0.2458140458911657,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
83,2021_03_NYJ_DEN,69.0,2.0,4,10.0,short,middle,9.0,1.0,,,0.7914733195211738,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
129,2021_03_NYJ_DEN,59.0,2.0,10,7.0,,,,,middle,,0.083265199,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
150,2021_03_NYJ_DEN,52.0,3.0,3,0.0,short,left,-9.0,,,,-1.798949203,1.0,0.0,0.0,,M.Gordon,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,COVER_1,RB
199,2021_03_NYJ_DEN,91.0,1.0,10,11.0,short,left,10.0,1.0,,,0.6817611784208566,1.0,0.0,1.0,,C.Davis,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_1,WR
223,2021_03_NYJ_DEN,80.0,1.0,10,4.0,,,,,left,end,-0.200805748,0.0,0.0,0.0,Mi.Carter,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
244,2021_03_NYJ_DEN,76.0,2.0,6,1.0,,,,,right,guard,-0.493706788,0.0,0.0,0.0,Mi.Carter,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
265,2021_03_NYJ_DEN,75.0,3.0,5,0.0,short,left,10.0,,,,-1.413383212,1.0,0.0,0.0,,E.Moore,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
306,2021_03_NYJ_DEN,75.0,1.0,10,3.0,,,,,middle,,-0.416603014,0.0,0.0,0.0,J.Williams,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
327,2021_03_NYJ_DEN,72.0,2.0,7,8.0,short,right,7.0,1.0,,,1.1718894832301885,1.0,0.0,1.0,,C.Sutton,SINGLEBACK,"1 RB, 2 TE, 2 WR",HITCH,COVER_3,WR
388,2021_03_NYJ_DEN,59.0,1.0,5,8.0,,,,,middle,,0.266414844430983,0.0,0.0,0.0,J.Williams,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
409,2021_03_NYJ_DEN,51.0,1.0,10,5.0,short,middle,4.0,1.0,,,-0.029418379,1.0,0.0,1.0,,C.Sutton,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_4,WR
476,2021_03_NYJ_DEN,22.0,1.0,10,4.0,,,,,middle,,-0.142027465,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
497,2021_03_NYJ_DEN,18.0,2.0,6,6.0,short,right,3.0,3.0,,,0.5812643948593177,1.0,0.0,1.0,,N.Fant,I_FORM,"1 RB, 2 TE, 2 WR",FLAT,COVER_3,TE
521,2021_03_NYJ_DEN,12.0,1.0,10,10.0,,,,,middle,,1.2712316277320497,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
553,2021_03_NYJ_DEN,1.0,1.0,1,0.0,,,,,left,guard,-0.233089376,0.0,0.0,0.0,M.Gordon,,JUMBO,"1 RB, 4 TE, 0 WR",,,RB
574,2021_03_NYJ_DEN,1.0,2.0,1,1.0,,,,,right,end,0.7324888036819175,0.0,1.0,0.0,J.Williams,,JUMBO,"1 RB, 4 TE, 0 WR",,,RB
627,2021_03_NYJ_DEN,75.0,1.0,10,4.0,,,,,left,end,-0.04210311,0.0,0.0,0.0,Mi.Carter,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
653,2021_03_NYJ_DEN,71.0,2.0,6,0.0,short,right,4.0,,,,-0.775372225,1.0,0.0,0.0,,C.Davis,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,WR
712,2021_03_NYJ_DEN,64.0,1.0,10,17.0,short,left,3.0,14.0,,,0.9339584775734692,1.0,0.0,1.0,,J.Williams,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,RB
736,2021_03_NYJ_DEN,47.0,1.0,10,14.0,,,,,left,end,0.7764911052072421,0.0,0.0,0.0,J.Williams,,I_FORM,"1 RB, 3 TE, 1 WR",,,RB
779,2021_03_NYJ_DEN,33.0,2.0,10,6.0,short,left,3.0,3.0,,,0.058438378,1.0,0.0,1.0,,A.Okwuegbunam,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,TE
833,2021_03_NYJ_DEN,27.0,3.0,4,0.0,deep,right,19.0,,,,-1.599506355,1.0,0.0,0.0,,N.Fant,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,COVER_1,TE
889,2021_03_NYJ_DEN,75.0,1.0,10,2.0,,,,,left,end,-0.48711982,0.0,0.0,0.0,Mi.Carter,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
910,2021_03_NYJ_DEN,73.0,2.0,8,4.0,short,left,3.0,1.0,,,-0.075792986,1.0,0.0,1.0,,T.Kroft,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_6,TE
934,2021_03_NYJ_DEN,69.0,3.0,4,8.0,short,left,8.0,0.0,,,1.458538039587438,1.0,0.0,1.0,,T.Kroft,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_6,TE
958,2021_03_NYJ_DEN,61.0,1.0,10,7.0,short,right,6.0,1.0,,,0.4235786786302924,1.0,0.0,1.0,,C.Davis,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,WR
982,2021_03_NYJ_DEN,54.0,2.0,3,2.0,,,,,right,tackle,-0.15797271,0.0,0.0,0.0,T.Johnson,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,WR
1003,2021_03_NYJ_DEN,52.0,3.0,1,6.0,short,left,3.0,3.0,,,0.7214604408945888,1.0,0.0,1.0,,C.Davis,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
1027,2021_03_NYJ_DEN,46.0,1.0,10,5.0,short,right,-4.0,9.0,,,0.094659596,1.0,0.0,1.0,,E.Moore,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
1051,2021_03_NYJ_DEN,41.0,2.0,5,0.0,short,middle,7.0,,,,-0.793952122,1.0,0.0,0.0,,Mi.Carter,SHOTGUN,"1 RB, 2 TE, 2 WR",ANGLE,COVER_3,RB
1073,2021_03_NYJ_DEN,41.0,3.0,5,6.0,short,left,2.0,4.0,,,1.428135124151595,1.0,0.0,1.0,,T.Johnson,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,WR
1097,2021_03_NYJ_DEN,35.0,1.0,10,2.0,,,,,right,tackle,-0.310185232,0.0,0.0,0.0,T.Johnson,,I_FORM,"1 RB, 2 TE, 2 WR",,,WR
1118,2021_03_NYJ_DEN,33.0,2.0,8,-5.0,short,right,-7.0,2.0,,,-1.763861391,1.0,0.0,1.0,,Mi.Carter,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,RB
1142,2021_03_NYJ_DEN,38.0,3.0,13,0.0,deep,left,31.0,,,,-1.523668993,1.0,0.0,0.0,,C.Davis,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_6,WR
1212,2021_03_NYJ_DEN,94.0,1.0,10,2.0,,,,,right,guard,-0.571855803,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1233,2021_03_NYJ_DEN,92.0,2.0,8,2.0,,,,,left,end,-0.476728164,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1277,2021_03_NYJ_DEN,95.0,3.0,11,9.0,short,right,1.0,8.0,,,0.014520775177516,1.0,0.0,1.0,,N.Fant,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_3,TE
1435,2021_03_NYJ_DEN,64.0,2.0,10,0.0,,,,,left,tackle,-0.399314995,0.0,0.0,0.0,J.Williams,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1481,2021_03_NYJ_DEN,51.0,1.0,10,4.0,,,,,left,guard,-0.068256258,0.0,0.0,0.0,J.Williams,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
1519,2021_03_NYJ_DEN,47.0,2.0,6,27.0,deep,right,22.0,5.0,,,2.0034723411663435,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_1,WR
1543,2021_03_NYJ_DEN,20.0,1.0,10,6.0,short,right,5.0,1.0,,,0.4909224071598146,1.0,0.0,1.0,,C.Sutton,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_6,WR
1579,2021_03_NYJ_DEN,14.0,2.0,4,4.0,,,,,right,guard,-0.890109204,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1611,2021_03_NYJ_DEN,20.0,2.0,10,0.0,short,left,-3.0,,,,-0.471397777,1.0,0.0,0.0,,J.Williams,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,RB
1682,2021_03_NYJ_DEN,1.0,1.0,1,1.0,,,,,left,end,0.6525618558516726,0.0,1.0,0.0,M.Gordon,,JUMBO,"1 RB, 4 TE, 0 WR",,,RB
1770,2021_03_NYJ_DEN,88.0,1.0,10,14.0,short,left,13.0,1.0,,,0.3852894920273684,1.0,0.0,1.0,,E.Moore,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
1835,2021_03_NYJ_DEN,80.0,2.0,16,0.0,deep,middle,17.0,,,,-0.091576273,1.0,0.0,0.0,,T.Johnson,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_6,WR
1857,2021_03_NYJ_DEN,80.0,3.0,16,13.0,,,,,middle,,0.036551202,0.0,0.0,0.0,T.Johnson,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,WR
1912,2021_03_NYJ_DEN,75.0,1.0,10,0.0,short,middle,14.0,,,,-0.665919865,1.0,0.0,0.0,,C.Davis,SINGLEBACK,"1 RB, 2 TE, 2 WR",POST,COVER_6,WR
1934,2021_03_NYJ_DEN,75.0,2.0,10,8.0,,,,,left,end,-0.021277262,0.0,0.0,0.0,Mi.Carter,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1988,2021_03_NYJ_DEN,67.0,3.0,2,0.0,short,middle,6.0,,,,-1.609103527,1.0,0.0,0.0,,E.Moore,EMPTY,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
2040,2021_03_NYJ_DEN,66.0,1.0,10,10.0,,,,,left,tackle,1.3839045981876552,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2077,2021_03_NYJ_DEN,41.0,1.0,10,0.0,,,,,middle,,-0.514408504,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2098,2021_03_NYJ_DEN,41.0,2.0,10,-1.0,,,,,left,guard,-1.643284583,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2122,2021_03_NYJ_DEN,42.0,3.0,11,21.0,short,left,-1.0,22.0,,,3.063575526990462,1.0,0.0,1.0,,M.Gordon,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_4,RB
2170,2021_03_NYJ_DEN,24.0,2.0,13,3.0,,,,,right,guard,-0.137944717,0.0,0.0,0.0,J.Williams,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2244,2021_03_NYJ_DEN,75.0,1.0,10,5.0,,,,,left,tackle,0.0597250596620142,0.0,0.0,0.0,Mi.Carter,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2265,2021_03_NYJ_DEN,70.0,2.0,5,4.0,,,,,right,guard,0.2284799139015376,0.0,0.0,0.0,Mi.Carter,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2307,2021_03_NYJ_DEN,64.0,1.0,10,-7.0,,,,,right,end,-1.312083963,0.0,0.0,0.0,Mi.Carter,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2328,2021_03_NYJ_DEN,71.0,2.0,17,5.0,short,middle,4.0,1.0,,,-0.585096597,1.0,0.0,1.0,,R.Griffin,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_6,TE
