play_id,game_id,yardline_100,down,ydstogo,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,epa,pass_attempt,touchdown,complete_pass,rusher,receiver,offense_formation,offense_personnel,route,defense_coverage_type,involved_player_position
54,2020_01_ARI_SF,75.0,1.0,10,5.0,short,right,4.0,1.0,,,1.294837881345302,1.0,0.0,1.0,,G.Kittle,SHOTGUN,"2 RB, 1 TE, 2 WR",OUT,COVER_1,TE
93,2020_01_ARI_SF,55.0,1.0,10,14.0,,,,,right,tackle,0.8572143006604165,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
118,2020_01_ARI_SF,41.0,1.0,10,2.0,,,,,left,end,-0.454664819,0.0,0.0,0.0,R.Mostert,,SINGLEBACK,"2 RB, 1 TE, 2 WR",,,RB
143,2020_01_ARI_SF,39.0,2.0,8,-6.0,,,,,right,end,-1.780659827,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
165,2020_01_ARI_SF,45.0,3.0,14,11.0,short,middle,10.0,1.0,,,-0.538702064,1.0,0.0,1.0,,G.Kittle,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,TE
245,2020_01_ARI_SF,75.0,1.0,10,3.0,short,left,3.0,0.0,,,-0.414010514,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
274,2020_01_ARI_SF,72.0,2.0,7,7.0,short,left,6.0,1.0,,,0.940409568604082,1.0,0.0,1.0,,L.Fitzgerald,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_4,WR
320,2020_01_ARI_SF,75.0,2.0,20,0.0,short,right,4.0,,,,-0.80585134,1.0,0.0,0.0,,L.Fitzgerald,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_4,WR
372,2020_01_ARI_SF,75.0,3.0,20,10.0,short,right,0.0,10.0,,,-0.361322523,1.0,0.0,1.0,,L.Fitzgerald,EMPTY,"1 RB, 0 TE, 4 WR",SCREEN,COVER_4,WR
431,2020_01_ARI_SF,76.0,1.0,10,76.0,short,middle,5.0,71.0,,,5.877869440708309,1.0,1.0,1.0,,R.Mostert,SHOTGUN,"2 RB, 1 TE, 2 WR",ANGLE,COVER_1,RB
491,2020_01_ARI_SF,75.0,1.0,10,1.0,short,left,-4.0,5.0,,,-0.568728252,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,COVER_4,WR
515,2020_01_ARI_SF,74.0,2.0,9,2.0,short,right,-6.0,8.0,,,-0.546952432,1.0,0.0,1.0,,K.Drake,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,RB
547,2020_01_ARI_SF,72.0,3.0,7,0.0,deep,right,18.0,,,,-1.29155719,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_1,WR
599,2020_01_ARI_SF,69.0,1.0,10,5.0,short,right,1.0,4.0,,,0.089371925,1.0,0.0,1.0,,R.Mostert,I_FORM,"2 RB, 1 TE, 2 WR",OUT,COVER_3,RB
628,2020_01_ARI_SF,64.0,2.0,5,0.0,,,,,left,tackle,-0.870787937,0.0,0.0,0.0,R.Mostert,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
653,2020_01_ARI_SF,64.0,3.0,5,0.0,short,right,4.0,,,,-1.488559843,1.0,0.0,0.0,,T.Taylor,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_6,WR
700,2020_01_ARI_SF,10.0,1.0,10,10.0,short,right,-2.0,12.0,,,1.9691477211890744,1.0,1.0,1.0,,C.Edmonds,I_FORM,"2 RB, 2 TE, 1 WR",FLAT,COVER_3,RB
804,2020_01_ARI_SF,82.0,2.0,17,14.0,short,middle,12.0,2.0,,,1.2230980810709298,1.0,0.0,1.0,,G.Kittle,SINGLEBACK,"2 RB, 1 TE, 2 WR",POST,COVER_4,TE
828,2020_01_ARI_SF,68.0,3.0,3,0.0,deep,left,22.0,,,,-1.630610226,1.0,0.0,0.0,,J.McKinnon,SHOTGUN,"1 RB, 1 TE, 3 WR",WHEEL,COVER_1,RB
873,2020_01_ARI_SF,78.0,1.0,10,2.0,,,,,middle,,-0.432418831,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
894,2020_01_ARI_SF,76.0,2.0,8,0.0,deep,right,28.0,,,,-0.720368133,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"2 RB, 0 TE, 3 WR",GO,COVER_4,WR
916,2020_01_ARI_SF,76.0,3.0,8,8.0,short,left,-2.0,10.0,,,-0.167114718,1.0,0.0,1.0,,L.Fitzgerald,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
1011,2020_01_ARI_SF,62.0,1.0,10,9.0,,,,,right,tackle,0.8376431711949408,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
1053,2020_01_ARI_SF,46.0,1.0,10,14.0,short,left,2.0,12.0,,,0.8317861552350223,1.0,0.0,1.0,,G.Kittle,SHOTGUN,"2 RB, 1 TE, 2 WR",CROSS,COVER_1,TE
1081,2020_01_ARI_SF,32.0,1.0,10,10.0,short,middle,3.0,7.0,,,0.7416861462406814,1.0,0.0,1.0,,J.Reed,EMPTY,"2 RB, 2 TE, 1 WR",SLANT,COVER_1,TE
1118,2020_01_ARI_SF,22.0,1.0,10,3.0,,,,,left,tackle,-0.341929476,0.0,0.0,0.0,R.Mostert,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
1144,2020_01_ARI_SF,19.0,2.0,7,9.0,,,,,left,end,0.7661702292971313,0.0,0.0,0.0,G.Kittle,,SINGLEBACK,"2 RB, 1 TE, 2 WR",,,TE
1184,2020_01_ARI_SF,10.0,1.0,10,3.0,,,,,middle,,-0.140370904,0.0,0.0,0.0,J.McKinnon,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
1247,2020_01_ARI_SF,17.0,3.0,17,16.0,,,,,middle,,1.4948803282459266,0.0,0.0,0.0,J.McKinnon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1268,2020_01_ARI_SF,1.0,4.0,1,0.0,,,,,middle,,-4.137538058,0.0,0.0,0.0,R.Mostert,,I_FORM,"2 RB, 3 TE, 0 WR",,,RB
1315,2020_01_ARI_SF,99.0,1.0,10,4.0,,,,,left,guard,0.008082052,0.0,0.0,0.0,K.Drake,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
1336,2020_01_ARI_SF,95.0,2.0,6,0.0,short,left,-1.0,,,,-0.653300488,1.0,0.0,0.0,,D.Hopkins,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,WR
1358,2020_01_ARI_SF,95.0,3.0,6,6.0,short,left,6.0,0.0,,,1.395276439,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"2 RB, 0 TE, 3 WR",HITCH,COVER_1,WR
1386,2020_01_ARI_SF,89.0,1.0,10,3.0,,,,,middle,,-0.362045302,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
1411,2020_01_ARI_SF,86.0,2.0,7,0.0,short,left,-3.0,,,,-0.63933054,1.0,0.0,0.0,,M.Williams,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,COVER_4,WR
1433,2020_01_ARI_SF,86.0,3.0,7,9.0,short,middle,7.0,2.0,,,1.7524432900827378,1.0,0.0,1.0,,L.Fitzgerald,SHOTGUN,"1 RB, 0 TE, 4 WR",IN,COVER_1,WR
1457,2020_01_ARI_SF,77.0,1.0,10,12.0,short,left,-2.0,14.0,,,0.6566469711251557,1.0,0.0,1.0,,D.Hopkins,EMPTY,"1 RB, 0 TE, 4 WR",SCREEN,COVER_4,WR
1485,2020_01_ARI_SF,65.0,1.0,10,11.0,,,,,right,tackle,0.8111237131524831,0.0,0.0,0.0,K.Drake,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
1510,2020_01_ARI_SF,54.0,1.0,10,15.0,short,left,15.0,0.0,,,0.8711827863007784,1.0,0.0,1.0,,D.Hopkins,PISTOL,"1 RB, 2 TE, 2 WR",OUT,COVER_4,WR
1539,2020_01_ARI_SF,39.0,1.0,10,0.0,,,,,middle,,-0.494004488,0.0,0.0,0.0,K.Drake,,PISTOL,"1 RB, 1 TE, 3 WR",,,RB
1564,2020_01_ARI_SF,39.0,2.0,10,5.0,short,left,4.0,1.0,,,-0.11636098,1.0,0.0,1.0,,C.Edmonds,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_3,RB
1588,2020_01_ARI_SF,34.0,3.0,5,0.0,short,left,1.0,,,,-1.810282648,1.0,0.0,0.0,,C.Edmonds,EMPTY,"1 RB, 0 TE, 4 WR",FLAT,COVER_4,RB
1630,2020_01_ARI_SF,58.0,1.0,10,3.0,,,,,left,guard,-0.29650766,0.0,0.0,0.0,R.Mostert,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
1655,2020_01_ARI_SF,55.0,2.0,7,18.0,short,right,6.0,12.0,,,1.613619087729603,1.0,0.0,1.0,,K.Bourne,SHOTGUN,"2 RB, 1 TE, 2 WR",IN,COVER_1,WR
1705,2020_01_ARI_SF,37.0,2.0,10,1.0,,,,,middle,,-0.629427951,0.0,0.0,0.0,T.Coleman,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1726,2020_01_ARI_SF,36.0,3.0,9,0.0,short,left,4.0,,,,-1.343033222,1.0,0.0,0.0,,J.McKinnon,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,RB
1794,2020_01_ARI_SF,77.0,2.0,1,5.0,,,,,middle,,0.0334095631260424,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
1815,2020_01_ARI_SF,72.0,1.0,10,1.0,,,,,left,guard,-0.391874424,0.0,0.0,0.0,K.Drake,,PISTOL,"1 RB, 1 TE, 3 WR",,,RB
1836,2020_01_ARI_SF,71.0,2.0,9,13.0,short,left,7.0,6.0,,,1.2185124529059976,1.0,0.0,1.0,,D.Arnold,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_4,TE
1887,2020_01_ARI_SF,63.0,1.0,15,0.0,short,left,5.0,,,,-5.111413042,1.0,0.0,0.0,,M.Williams,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_3,WR
1913,2020_01_ARI_SF,26.0,1.0,10,3.0,,,,,left,end,-0.005455483,0.0,0.0,0.0,R.Mostert,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
1956,2020_01_ARI_SF,23.0,2.0,7,9.0,short,right,-3.0,12.0,,,0.9943044469109736,1.0,0.0,1.0,,J.McKinnon,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,RB
1980,2020_01_ARI_SF,14.0,1.0,10,6.0,short,middle,5.0,1.0,,,0.2901239987695589,1.0,0.0,1.0,,J.McKinnon,EMPTY,"2 RB, 2 TE, 1 WR",SLANT,COVER_1,RB
2008,2020_01_ARI_SF,8.0,2.0,4,0.0,short,left,-2.0,,,,-0.696353176,1.0,0.0,0.0,,G.Kittle,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,TE
2034,2020_01_ARI_SF,8.0,3.0,4,2.0,short,middle,2.0,0.0,,,-1.298047473,1.0,0.0,1.0,,T.Taylor,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,WR
2113,2020_01_ARI_SF,75.0,1.0,10,20.0,,,,,left,tackle,0.7063170826877467,0.0,0.0,0.0,C.Edmonds,,SHOTGUN,"1 RB, 0 TE, 4 WR",,,RB
2139,2020_01_ARI_SF,55.0,1.0,10,12.0,short,left,12.0,0.0,,,0.4845583629794419,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 0 TE, 4 WR",HITCH,COVER_4,WR
2222,2020_01_ARI_SF,43.0,2.0,10,5.0,short,left,3.0,2.0,,,0.2116585411713458,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 0 TE, 4 WR",HITCH,COVER_3,WR
2375,2020_01_ARI_SF,73.0,1.0,20,3.0,short,left,0.0,3.0,,,-0.450952101,1.0,0.0,1.0,,K.Drake,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,COVER_4,RB
2399,2020_01_ARI_SF,70.0,2.0,17,9.0,short,right,9.0,0.0,,,0.1562172183766961,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
2432,2020_01_ARI_SF,61.0,3.0,8,12.0,short,left,12.0,0.0,,,2.2297512479126453,1.0,0.0,1.0,,D.Hopkins,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
2465,2020_01_ARI_SF,49.0,1.0,10,3.0,,,,,left,guard,-0.269558032,0.0,0.0,0.0,C.Edmonds,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
2569,2020_01_ARI_SF,31.0,1.0,10,2.0,,,,,left,end,-0.961213346,0.0,0.0,0.0,C.Edmonds,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
2650,2020_01_ARI_SF,31.0,3.0,10,0.0,short,right,0.0,,,,-1.170873138,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
2692,2020_01_ARI_SF,61.0,1.0,10,2.0,,,,,left,tackle,-0.423589772,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 2 TE, 1 WR",,,RB
2732,2020_01_ARI_SF,63.0,3.0,12,0.0,short,left,15.0,,,,-1.164538125,1.0,0.0,0.0,,K.Bourne,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2_MAN,WR
2816,2020_01_ARI_SF,62.0,1.0,10,7.0,,,,,left,end,0.4413824689108878,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
2837,2020_01_ARI_SF,55.0,2.0,3,3.0,,,,,middle,,0.3365316423587501,0.0,0.0,0.0,C.Edmonds,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2858,2020_01_ARI_SF,52.0,1.0,10,-4.0,,,,,left,end,-1.14275971,0.0,0.0,0.0,C.Edmonds,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2879,2020_01_ARI_SF,56.0,2.0,14,8.0,short,left,-1.0,9.0,,,0.048027725,1.0,0.0,1.0,,D.Arnold,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,TE
2907,2020_01_ARI_SF,48.0,3.0,6,0.0,deep,left,20.0,,,,-1.690358198,1.0,0.0,0.0,,D.Hopkins,SHOTGUN,"1 RB, 0 TE, 4 WR",GO,COVER_1,WR
2954,2020_01_ARI_SF,93.0,1.0,10,6.0,,,,,left,guard,0.09118416,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
2975,2020_01_ARI_SF,87.0,2.0,4,5.0,,,,,middle,,0.4869273430667817,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
2996,2020_01_ARI_SF,82.0,1.0,10,2.0,,,,,right,guard,-0.470400982,0.0,0.0,0.0,R.Mostert,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
3039,2020_01_ARI_SF,80.0,3.0,8,16.0,short,middle,11.0,5.0,,,2.588877046480775,1.0,0.0,1.0,,K.Bourne,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_1,WR
3079,2020_01_ARI_SF,64.0,1.0,10,7.0,,,,,right,tackle,0.293645462,0.0,0.0,0.0,T.Coleman,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
3100,2020_01_ARI_SF,57.0,2.0,3,0.0,,,,,left,guard,-0.801165231,0.0,0.0,0.0,T.Coleman,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
3121,2020_01_ARI_SF,57.0,3.0,3,0.0,short,right,0.0,,,,-1.730224556,1.0,0.0,0.0,,T.Coleman,EMPTY,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,RB
3161,2020_01_ARI_SF,94.0,1.0,10,0.0,short,left,-4.0,,,,-0.603080173,1.0,0.0,0.0,,C.Edmonds,SHOTGUN,"2 RB, 0 TE, 3 WR",SCREEN,COVER_4,RB
3237,2020_01_ARI_SF,89.0,1.0,10,2.0,,,,,left,tackle,-0.448520817,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3258,2020_01_ARI_SF,87.0,2.0,8,7.0,short,left,7.0,0.0,,,0.6294993637129664,1.0,0.0,1.0,,D.Hopkins,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
3314,2020_01_ARI_SF,77.0,1.0,10,18.0,short,middle,13.0,5.0,,,1.2308537834323945,1.0,0.0,1.0,,D.Hopkins,PISTOL,"1 RB, 1 TE, 3 WR",HITCH,COVER_4,WR
3454,2020_01_ARI_SF,47.0,1.0,10,-1.0,,,,,right,end,-0.876620728,0.0,0.0,0.0,K.Drake,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
3508,2020_01_ARI_SF,35.0,1.0,10,2.0,,,,,left,guard,-0.335758121,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
3529,2020_01_ARI_SF,33.0,2.0,8,7.0,short,left,-2.0,9.0,,,0.520013717,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 2 TE, 2 WR",SCREEN,COVER_4,WR
3553,2020_01_ARI_SF,26.0,3.0,1,2.0,,,,,middle,,0.6445780671201646,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
3578,2020_01_ARI_SF,24.0,1.0,10,2.0,,,,,middle,,-0.374315818,0.0,0.0,0.0,C.Edmonds,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
3709,2020_01_ARI_SF,37.0,2.0,10,0.0,short,left,0.0,,,,-0.820093722,1.0,0.0,0.0,,R.Mostert,SINGLEBACK,"2 RB, 1 TE, 2 WR",FLAT,COVER_1,RB
3778,2020_01_ARI_SF,10.0,1.0,10,5.0,,,,,left,end,0.2787128869094886,0.0,0.0,0.0,J.McKinnon,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
3799,2020_01_ARI_SF,5.0,2.0,5,0.0,short,right,5.0,,,,-1.003418468,1.0,0.0,0.0,,K.Bourne,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_1,WR
3838,2020_01_ARI_SF,5.0,3.0,5,5.0,short,left,1.0,4.0,,,2.7113457782543264,1.0,1.0,1.0,,J.McKinnon,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,COVER_1,RB
3898,2020_01_ARI_SF,75.0,1.0,10,0.0,deep,right,27.0,,,,-0.50008975,1.0,0.0,0.0,,C.Kirk,I_FORM,"1 RB, 2 TE, 2 WR",CORNER,COVER_4,WR
3920,2020_01_ARI_SF,75.0,2.0,10,11.0,short,left,5.0,6.0,,,1.1707579179201275,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
3944,2020_01_ARI_SF,64.0,1.0,10,10.0,,,,,right,guard,0.6668151975609362,0.0,0.0,0.0,K.Drake,,WILDCAT,"1 RB, 1 TE, 3 WR",,,RB
4011,2020_01_ARI_SF,38.0,1.0,10,0.0,short,right,-3.0,3.0,,,-0.447918337,1.0,0.0,1.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,WR
4035,2020_01_ARI_SF,38.0,2.0,10,4.0,short,right,3.0,1.0,,,-0.267358197,1.0,0.0,1.0,,C.Edmonds,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_6,RB
4063,2020_01_ARI_SF,34.0,3.0,6,33.0,short,right,7.0,26.0,,,3.8563634068414094,1.0,0.0,1.0,,D.Hopkins,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,WR
4101,2020_01_ARI_SF,1.0,1.0,1,1.0,,,,,middle,,0.6970626988040749,0.0,1.0,0.0,K.Drake,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
4201,2020_01_ARI_SF,75.0,1.0,10,6.0,,,,,right,tackle,0.2982285328907892,0.0,0.0,0.0,R.Mostert,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
4222,2020_01_ARI_SF,69.0,2.0,4,5.0,short,left,3.0,2.0,,,0.3517733911285177,1.0,0.0,1.0,,R.Mostert,SHOTGUN,"2 RB, 1 TE, 2 WR",OUT,COVER_4,RB
4271,2020_01_ARI_SF,55.0,2.0,1,7.0,,,,,right,guard,0.3578762456891127,0.0,0.0,0.0,R.Mostert,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
4292,2020_01_ARI_SF,48.0,1.0,10,6.0,short,left,6.0,0.0,,,0.2577023382764309,1.0,0.0,1.0,,T.Coleman,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,COVER_3,RB
4328,2020_01_ARI_SF,42.0,2.0,4,10.0,,,,,right,guard,0.7867928360356018,0.0,0.0,0.0,T.Coleman,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
4366,2020_01_ARI_SF,32.0,1.0,10,2.0,short,left,2.0,0.0,,,-0.418404706,1.0,0.0,1.0,,J.Reed,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_4,TE
4394,2020_01_ARI_SF,30.0,2.0,8,9.0,short,left,5.0,4.0,,,1.1716466585057788,1.0,0.0,1.0,,R.Mostert,SHOTGUN,"1 RB, 2 TE, 2 WR",ANGLE,COVER_4,RB
4406,2020_01_ARI_SF,21.0,1.0,10,0.0,deep,right,21.0,,,,-0.423422041,1.0,0.0,0.0,,K.Bourne,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,COVER_4,WR
4441,2020_01_ARI_SF,21.0,2.0,10,5.0,short,middle,5.0,0.0,,,0.003029327,1.0,0.0,1.0,,T.Taylor,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_1,WR
4469,2020_01_ARI_SF,16.0,3.0,5,0.0,deep,right,16.0,,,,-1.308106145,1.0,0.0,0.0,,T.Taylor,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,WR
4508,2020_01_ARI_SF,16.0,4.0,5,0.0,short,right,6.0,,,,-2.542085791,1.0,0.0,0.0,,T.Taylor,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
4530,2020_01_ARI_SF,84.0,1.0,10,9.0,,,,,left,end,0.1451395491603762,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 3 TE, 1 WR",,,RB
4568,2020_01_ARI_SF,75.0,2.0,1,2.0,,,,,right,end,-0.221895029,0.0,0.0,0.0,K.Drake,,SHOTGUN,"1 RB, 3 TE, 1 WR",,,RB
53,2020_01_CHI_DET,75.0,1.0,10,6.0,,,,,left,end,0.2233371809124946,0.0,0.0,0.0,D.Montgomery,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
141,2020_01_CHI_DET,79.0,1.0,10,2.0,,,,,right,tackle,-0.560232248,0.0,0.0,0.0,K.Johnson,,I_FORM,"1 RB, 1 TE, 2 WR,1 LB",,,WR
274,2020_01_CHI_DET,77.0,2.0,8,-1.0,,,,,middle,,-0.994697187,0.0,0.0,0.0,K.Johnson,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,WR
335,2020_01_CHI_DET,78.0,3.0,9,0.0,short,right,-1.0,,,,-1.526902722,1.0,0.0,0.0,,Q.Cephus,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_6,WR
152,2020_01_CHI_DET,75.0,1.0,10,0.0,short,right,-1.0,,,,-0.642749897,1.0,0.0,0.0,,J.Graham,SINGLEBACK,"1 RB, 3 TE, 1 WR",CROSS,COVER_3,TE
178,2020_01_CHI_DET,75.0,2.0,10,13.0,short,left,3.0,10.0,,,1.3760885270312428,1.0,0.0,1.0,,A.Robinson,EMPTY,"0 RB, 1 TE, 4 WR",OUT,COVER_1,WR
237,2020_01_CHI_DET,49.0,1.0,10,12.0,short,right,12.0,0.0,,,0.769814673,1.0,0.0,1.0,,A.Robinson,I_FORM,"0 RB, 3 TE, 2 WR",POST,COVER_3,WR
263,2020_01_CHI_DET,37.0,1.0,10,3.0,,,,,right,tackle,-0.307626512,0.0,0.0,0.0,D.Montgomery,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
306,2020_01_CHI_DET,34.0,2.0,7,0.0,short,left,14.0,,,,-0.770934507,1.0,0.0,0.0,,J.Graham,SINGLEBACK,"1 RB, 3 TE, 1 WR",OUT,COVER_3,TE
346,2020_01_CHI_DET,34.0,3.0,7,0.0,short,left,2.0,,,,-1.633631589,1.0,0.0,0.0,,J.Graham,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,TE
424,2020_01_CHI_DET,65.0,1.0,10,0.0,short,left,4.0,,,,-0.541833678,1.0,0.0,0.0,,D.Amendola,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
505,2020_01_CHI_DET,50.0,1.0,10,19.0,,,,,middle,,0.980626785196364,0.0,0.0,0.0,A.Peterson,,I_FORM,"1 RB, 2 TE, 1 WR,1 LB",,,RB
526,2020_01_CHI_DET,31.0,1.0,10,20.0,short,middle,12.0,8.0,,,1.083564896369353,1.0,0.0,1.0,,Q.Cephus,I_FORM,"1 RB, 1 TE, 2 WR,1 LB",IN,COVER_6,WR
550,2020_01_CHI_DET,11.0,1.0,10,2.0,,,,,middle,,-0.458100393,0.0,0.0,0.0,A.Peterson,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
573,2020_01_CHI_DET,9.0,2.0,8,0.0,short,middle,4.0,,,,-0.796341973,1.0,0.0,0.0,,Q.Cephus,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_4,WR
595,2020_01_CHI_DET,9.0,3.0,8,0.0,short,middle,9.0,,,,-1.248469092,1.0,0.0,0.0,,Q.Cephus,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,COVER_0,WR
667,2020_01_CHI_DET,75.0,1.0,10,6.0,,,,,left,end,0.1833310844376683,0.0,0.0,0.0,D.Montgomery,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
689,2020_01_CHI_DET,69.0,2.0,4,10.0,short,left,4.0,6.0,,,0.7308192763011903,1.0,0.0,1.0,,D.Montgomery,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,RB
739,2020_01_CHI_DET,54.0,2.0,5,19.0,deep,middle,16.0,3.0,,,1.5746003799140451,1.0,0.0,1.0,,D.Mooney,SINGLEBACK,"1 RB, 3 TE, 1 WR",HITCH,COVER_3,WR
763,2020_01_CHI_DET,35.0,1.0,10,-1.0,,,,,left,end,-0.903545118,0.0,0.0,0.0,A.Robinson,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
827,2020_01_CHI_DET,17.0,2.0,7,0.0,deep,right,17.0,,,,-0.736441987,1.0,0.0,0.0,,A.Robinson,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
849,2020_01_CHI_DET,17.0,3.0,7,0.0,deep,left,17.0,,,,-1.045200316,1.0,0.0,0.0,,A.Miller,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_4,WR
